,namespace,user_id,type
2058,physicsaugustomontenegro,gabriela.garcia,239
2059,physicsaugustomontenegro,isabela.ribeiro,14
2060,physicsaugustomontenegro,janaina.costa,2
2061,physicsaugustomontenegro,joao.alves,91
2062,physicsaugustomontenegro,jordama.tavares,4
2063,physicsaugustomontenegro,josiane.dasilva,89
2064,physicsaugustomontenegro,leila.maia,130
2065,physicsaugustomontenegro,lidiane.alyne,26
2066,physicsaugustomontenegro,lorena.esteves,3
2067,physicsaugustomontenegro,luana.dacosta,15
2068,physicsaugustomontenegro,rafael.delima,61
2069,physicsaugustomontenegro,shirley.medeiros,14
2070,physicsaugustomontenegro,silvane.almeida,326
2071,physicsaugustomontenegro,tainara.oliveira,191
2072,physicsaugustomontenegro,virginia.lima,14
2073,physicsaugustomontenegro,wagner.ribeiro,12
2074,physicsbatistacampos,Rubervan.leite,33
2075,physicsbatistacampos,alex.paulo,190
2076,physicsbatistacampos,amanda.daniella,4646
2077,physicsbatistacampos,ana.cardosos,3
2078,physicsbatistacampos,angela.cristina,175
2079,physicsbatistacampos,claudio.figueiredo,2
2080,physicsbatistacampos,cosma.vasconcelos,98
2081,physicsbatistacampos,diana.cruz,30
2082,physicsbatistacampos,elvis.souza,8
2083,physicsbatistacampos,fabiany.seabra,98
2084,physicsbatistacampos,glads.silva,8
2085,physicsbatistacampos,gleice.machado,3
2086,physicsbatistacampos,janine.sousa,16
2087,physicsbatistacampos,jose.welligton,38
2088,physicsbatistacampos,luciana.albuquerque,1
2089,physicsbatistacampos,lucimara.almeida,2086
2090,physicsbatistacampos,manoela.cristina,2
2091,physicsbatistacampos,marcio.santos,40
2092,physicsbatistacampos,maria.passos,4
2093,physicsbatistacampos,mirlene.jose,7
2094,physicsbatistacampos,nelcy.santos,108
2095,physicsbatistacampos,rogger.viana,330
2096,physicsbatistacampos,sacha.santos,207
2097,physicsbatistacampos,vanessa.albuquerque,72
2098,physicscidadenova,Elvis.airosa,16
2099,physicscidadenova,anakarolinne.rebelo,1367
2100,physicscidadenova,caique.lisboa,5
2101,physicscidadenova,carlenys.lugo,6
2102,physicscidadenova,carolina.afonso,61
2103,physicscidadenova,cristina.barbosa,432
2104,physicscidadenova,danielle.saraiva,69
2105,physicscidadenova,elmer.dealmeida,91
2106,physicscidadenova,eurico.lucas,305
2107,physicscidadenova,isabela.socorro,128
2108,physicscidadenova,joene.barros,33
2109,physicscidadenova,keyssi.monteiro,40
2110,physicscidadenova,leila.maia,72
2111,physicscidadenova,leticia.monteiro,459
2112,physicscidadenova,lorena.esteves,2
2113,physicscidadenova,mayara.cristiny,1
2114,physicscidadenova,mayara.miranda,142
2115,physicscidadenova,patricia.smith,8
2116,physicscidadenova,pauloarthur,1
2117,physicscidadenova,priscila.melo,20
2118,physicscidadenova,rafael.bittencourt,176
2119,physicscidadenova,rubervan.leite,19
2120,physicscidadenova,shirley.medeiros,6
2121,physicsconselheirofurtado,allan.carmo,1
2122,physicsconselheirofurtado,rafaella.freitas,18
2123,physicsconselheirofurtado,tereza.gillet,26
2124,physicsmacapa,adriano.ferreira,5
2125,physicsmacapa,ana.uchoa,530
2126,physicsmacapa,cidia.corte,30
2127,physicsmacapa,manoel.pilar,162
2128,physicsumarizal,adriane.assuncao,9
2129,physicsumarizal,alessandra.gomes,12
2130,physicsumarizal,anderson.andre,11
2131,physicsumarizal,antonio.rogrigo,17
2132,physicsumarizal,eurico.lucas,68
2133,physicsumarizal,evelyn.brito,57
2134,physicsumarizal,fernando.jesus,277
2135,physicsumarizal,hugo.monteiro,1
2136,physicsumarizal,joao.lucas,168
2137,physicsumarizal,jocimar.albernaz,79
2138,physicsumarizal,lorena.baia,853
2139,physicsumarizal,lucimara.melem,352
2140,physicsumarizal,marcio.santos,4
2141,physicsumarizal,marynara.flor,10
2142,physicsumarizal,mayara.cristiny,3
2143,physicsumarizal,paulo.rodrigo,77
2144,physicsumarizal,raffaella.freitas,18
2145,physicsumarizal,sandro.jhordan,1
2146,physicsumarizal,sara.brigida,1
2147,physicsumarizal,suzana.souza,99
2148,physicsumarizal,victoria.pinheiro,80
2149,pioxi,profpioxi1,209
2150,pioxi,profpioxi10,470
2151,pioxi,profpioxi11,54
2152,pioxi,profpioxi13,15
2153,pioxi,profpioxi14,394
2154,pioxi,profpioxi15,275
2155,pioxi,profpioxi16,2
2156,pioxi,profpioxi17,981
2157,pioxi,profpioxi172,1
2158,pioxi,profpioxi1976,252
2159,pioxi,profpioxi2,102
2160,pioxi,profpioxi2021,25
2161,pioxi,profpioxi2021.12,204
2162,pioxi,profpioxi2021.13,49
2163,pioxi,profpioxi26,902
2164,pioxi,profpioxi27,706
2165,pioxi,profpioxi31,1745
2166,pioxi,profpioxi32,49
2167,pioxi,profpioxi34,52
2168,pioxi,profpioxi35,163
2169,pioxi,profpioxi39,62
2170,pioxi,profpioxi40,17
2171,pioxi,profpioxi42,192
2172,pioxi,profpioxi43,584
2173,pioxi,profpioxi46,71
2174,pioxi,profpioxi52,127
2175,pioxi,profpioxi58,5
2176,pioxi,profpioxi59,2604
2177,pioxi,profpioxi60,9503
2178,pioxi,profpioxi64,253
2179,pioxi,profpioxi8,1
2180,pioxi,profpioxi83,1
2181,pioxi,profpioxi9,191
2182,pioxiicolegio,pioxii.amanda.ferraz,444
2183,pioxiicolegio,pioxii.ana.barros,176
2184,pioxiicolegio,pioxii.antonio.gois,47
2185,pioxiicolegio,pioxii.carlos.vieira,5
2186,pioxiicolegio,pioxii.edney.gualberto,183
2187,pioxiicolegio,pioxii.felippe.bandeira,229
2188,pioxiicolegio,pioxii.flavia.martins,104
2189,pioxiicolegio,pioxii.frederico.stevano,512
2190,pioxiicolegio,pioxii.graziano.costa,2
2191,pioxiicolegio,pioxii.joao.amaral,1196
2192,pioxiicolegio,pioxii.jucimara.tarricone,1239
2193,pioxiicolegio,pioxii.katia.oliveira,18
2194,pioxiicolegio,pioxii.livia.cucatto,4
2195,pioxiicolegio,pioxii.luciana.carrieri,551
2196,pioxiicolegio,pioxii.mauricio.leite,489
2197,pioxiicolegio,pioxii.rafaela.quesada,131
2198,pioxiicolegio,pioxii.renato.deutner,70
2199,pioxiicolegio,pioxii.robson.magri,7
2200,pioxiicolegio,pioxii.willian.geraldo,20
2201,pioxiicolegio,renata.teixeira,508
2202,portinari,Por.adriana.kavouras,29
2203,portinari,Por.adriana.souza,22
2204,portinari,Por.ana.celia,142
2205,portinari,Por.ana.oliveira,213
2206,portinari,Por.anderson.abbehusen,9
2207,portinari,Por.andre.luiz,1
2208,portinari,Por.bruno.fernandes,38
2209,portinari,Por.carlos.humberto,6
2210,portinari,Por.daniela.maria,15
2211,portinari,Por.feliciano.fortunato,21
2212,portinari,Por.fernanda.castro,782
2213,portinari,Por.gabriel.morais,482
2214,portinari,Por.helder.marcondes,498
2215,portinari,Por.hildeberto.silva,20
2216,portinari,Por.iran.souza,8
2217,portinari,Por.joao.fabio,932
2218,portinari,Por.juliana.marilena,883
2219,portinari,Por.karina.ferreira,2
2220,portinari,Por.katiane.andrade,408
2221,portinari,Por.larissa.gabriela,167
2222,portinari,Por.lucas.silveira,864
2223,portinari,Por.marcelo.paes,1
2224,portinari,Por.marcia.cristina,458
2225,portinari,Por.maria.angelica,1260
2226,portinari,Por.maria.lourdes,8
2227,portinari,Por.marilene.miranda,8
2228,portinari,Por.monica.colucci,364
2229,portinari,Por.neomar.amorim,332
2230,portinari,Por.nilzete.araujo,28
2231,portinari,Por.priscila.bona,575
2232,portinari,Por.raiana.raquel,94
2233,portinari,Por.roberto.cesar,1
2234,portinari,Por.rodrigo.sampaio,1
2235,portinari,Por.sandra.maria,341
2236,portinari,Por.ynez.freire,634
2237,portinari,Por.yve.west,202
2238,portinari,aline.portinari,109
2239,portinari,luciana.goes,864
2240,portinari,marla.silva,359
2241,portinari,mateus.lordelo,25
2242,portinari,por.nailane.santos,47
2243,portinari,washington.lima,90
2244,porto,sas1112907,698
2245,porto,sas1112908,3
2246,porto,sas1112911,1735
2247,porto,sas1112912,3
2248,porto,sas1112913,1629
2249,porto,sas1112914,301
2250,porto,sas1112915,911
2251,porto,sas1112917,1961
2252,porto,sas1119972,7874
2253,porto,sas1170056,617
2254,porto,sas1170057,1
2255,porto,sas1175077,2
2256,porto,sas1175081,37
2257,porto,sas1175082,124
2258,porto,sas1175086,4
2259,porto,sas1175092,33
2260,porto,sas1178436,44
2261,porto,sas1279610,2353
2262,porto,sas1279616,1758
2263,porto,sas1279845,2450
2264,porto,sas1280113,40
2265,porto,sas1280118,2578
2266,porto,sas1280217,165
2267,porto,sas1351153,17
2268,porto,sas1498062,70
2269,porto,sas1498759,522
2270,porto,sas1498768,896
2271,porto,sas1498775,92
2272,porto,sas1503826,1
2273,porto,sas1504199,404
2274,porto,sas1504730,51
2275,porto,sas1545457,340
2276,porto,sas1568591,245
2277,porto,sas1580570,568
2278,primeirodemaio,anapicoli,91
2279,primeirodemaio,brunadc,1
2280,primeirodemaio,caiodg41,28
2281,primeirodemaio,oisraelita,8
2282,primeirodemaio,vitoriacaroline96,2
2283,prismapatrocinio,prismaandreamello,68
2284,prismapatrocinio,prismacaio,5
2285,prismapatrocinio,prismacarina,557
2286,prismapatrocinio,prismadebora,466
2287,prismapatrocinio,prismaelza,20
2288,prismapatrocinio,prismaerikalacerda,51
2289,prismapatrocinio,prismagustavoresende,6
2290,prismapatrocinio,prismajulianunes,123
2291,prismapatrocinio,prismalucimar,56
2292,prismapatrocinio,prismamagdaalves,58
2293,prismapatrocinio,prismapoliane,2
2294,prismapatrocinio,prismasimarasilva,262
2295,prismapatrocinio,prismatayzefonseca,2
2296,prismapatrocinio,prismathayscarvalho,86
2297,prismapatrocinio,prismawillianjose,1
2298,profederal,joao.maia,5
2299,profederal,marcosc,1
2300,profederal,mariana.dias,24
2301,profederal,pedro.junior,1
2302,profederal,sabino.junior,1
2303,provaspoliedro,Felipe.campinas,808
2304,provaspoliedro,Isabelle.campinas,850
2305,provaspoliedro,Juliana.campinas,2063
2306,provaspoliedro,Mariana.campinas,1505
2307,provaspoliedro,adriano.faria2,158
2308,provaspoliedro,amanda.piffer,2735
2309,provaspoliedro,ana.tetzner,10517
2310,provaspoliedro,cassio.corretor,318
2311,provaspoliedro,corretor.teste,5
2312,provaspoliedro,daniel.campinas,2919
2313,provaspoliedro,gbarufaldi.corretor,429
2314,provaspoliedro,giovani.matematica,631
2315,provaspoliedro,hana.nusbaum,252
2316,provaspoliedro,joao.rosolem,61
2317,provaspoliedro,johann.nyari,1026
2318,provaspoliedro,jose.abrantes,1937
2319,provaspoliedro,kaique.souza,5
2320,provaspoliedro,keziah.corretor,407
2321,provaspoliedro,leandro.campinas,686
2322,provaspoliedro,leonardo.martins15,276
2323,provaspoliedro,leonardo.menedez,2466
2324,provaspoliedro,lucas.torigoe,11
2325,provaspoliedro,lucinei.cordeiro,884
2326,provaspoliedro,luisgustavo.corretor,317
2327,provaspoliedro,luiz.salles,85
2328,provaspoliedro,marina.pupo,357
2329,provaspoliedro,poliedro.adilson.freitas,916
2330,provaspoliedro,poliedro.adriana.cristina,1348
2331,provaspoliedro,poliedro.adriana.franco5,441
2332,provaspoliedro,poliedro.alexandre.rocha,80
2333,provaspoliedro,poliedro.amanda.fernandes12,533
2334,provaspoliedro,poliedro.amanda.ribeiro,17
2335,provaspoliedro,poliedro.ana.luiza,2274
2336,provaspoliedro,poliedro.andre.andere,128
2337,provaspoliedro,poliedro.andreza.boas,78
2338,provaspoliedro,poliedro.anna.cechinel,589
2339,provaspoliedro,poliedro.barbara.roberta,254
2340,provaspoliedro,poliedro.bianca.netto,617
2341,provaspoliedro,poliedro.biologia.sp,118
2342,provaspoliedro,poliedro.bruna.marcatto,1259
2343,provaspoliedro,poliedro.carolina.pereira,1624
2344,provaspoliedro,poliedro.caroline.felipello,34
2345,provaspoliedro,poliedro.caroline.souza,247
2346,provaspoliedro,poliedro.cassia.cristina,96
2347,provaspoliedro,poliedro.cesar.augusto,26
2348,provaspoliedro,poliedro.cinthia.moreira,67
2349,provaspoliedro,poliedro.claudio.nelson,258
2350,provaspoliedro,poliedro.daniel.carlos,879
2351,provaspoliedro,poliedro.davi.bernes,561
2352,provaspoliedro,poliedro.davi.gustavo,145
2353,provaspoliedro,poliedro.debora.aparecida,2012
2354,provaspoliedro,poliedro.denise.caux,887
2355,provaspoliedro,poliedro.denise.moura,460
2356,provaspoliedro,poliedro.edson.yoshio,28
2357,provaspoliedro,poliedro.eduardo.mello,1
2358,provaspoliedro,poliedro.eduardo.walneide,267
2359,provaspoliedro,poliedro.eltton.alysson,10
2360,provaspoliedro,poliedro.emi.ihara,2011
2361,provaspoliedro,poliedro.enedina.santos,1111
2362,provaspoliedro,poliedro.erica.turci,1445
2363,provaspoliedro,poliedro.erickson.alves,970
2364,provaspoliedro,poliedro.fabiane.dalben,856
2365,provaspoliedro,poliedro.fabio.henrique,9
2366,provaspoliedro,poliedro.felipe.lautenschlaeger,599
2367,provaspoliedro,poliedro.felipe.pedroso,231
2368,provaspoliedro,poliedro.fisica.sp,67
2369,provaspoliedro,poliedro.flavia.orci,140
2370,provaspoliedro,poliedro.flavio.lieb,1
2371,provaspoliedro,poliedro.francielly.keity,497
2372,provaspoliedro,poliedro.frederico.antonio,957
2373,provaspoliedro,poliedro.gabriel.miranda,5
2374,provaspoliedro,poliedro.gabriela.bellati,1156
2375,provaspoliedro,poliedro.geografia.sp,54
2376,provaspoliedro,poliedro.gilmar.bento,1942
2377,provaspoliedro,poliedro.girlayne.christine,2141
2378,provaspoliedro,poliedro.gisele.hupp,10
2379,provaspoliedro,poliedro.gislene.santos,988
2380,provaspoliedro,poliedro.guilherme.franco,23
2381,provaspoliedro,poliedro.guilherme.patrinheri,49
2382,provaspoliedro,poliedro.guilherme.pires,2017
2383,provaspoliedro,poliedro.gustavo.henrique,1645
2384,provaspoliedro,poliedro.gustavo.martello,533
2385,provaspoliedro,poliedro.gustavo.queiroz,45
2386,provaspoliedro,poliedro.hellen.milene,1721
2387,provaspoliedro,poliedro.hellen.vieira2,129
2388,provaspoliedro,poliedro.historia.sp,3
2389,provaspoliedro,poliedro.ieda.costa,763
2390,provaspoliedro,poliedro.isabel.cristina,1
2391,provaspoliedro,poliedro.jhony.sa,99
2392,provaspoliedro,poliedro.joao.carlos,256
2393,provaspoliedro,poliedro.joao.domingos,295
2394,provaspoliedro,poliedro.joao.paulo,648
2395,provaspoliedro,poliedro.joao.pedro,9
2396,provaspoliedro,poliedro.joyce.goncalves,996
2397,provaspoliedro,poliedro.julia.garcia,557
2398,provaspoliedro,poliedro.julio.cesar,59
2399,provaspoliedro,poliedro.julio.santos,5
2400,provaspoliedro,poliedro.karla.viviane,449
2401,provaspoliedro,poliedro.lais.cristina,3633
2402,provaspoliedro,poliedro.lais.zago,51
2403,provaspoliedro,poliedro.larissa.paula,986
2404,provaspoliedro,poliedro.leonardo.pagenotto,683
2405,provaspoliedro,poliedro.leticia.rodrigues,3076
2406,provaspoliedro,poliedro.lincoln.marcio,35
2407,provaspoliedro,poliedro.livia.moreira5,96
2408,provaspoliedro,poliedro.lucas.campos,7
2409,provaspoliedro,poliedro.luciana.chieregato,30
2410,provaspoliedro,poliedro.madalena.siqueira,611
2411,provaspoliedro,poliedro.maiara.fernanda,1800
2412,provaspoliedro,poliedro.marcelo.rodrigues,4
2413,provaspoliedro,poliedro.marcelo.santos,31
2414,provaspoliedro,poliedro.marialba.rita,1620
2415,provaspoliedro,poliedro.mariana.ferreira,128
2416,provaspoliedro,poliedro.mario.eduardo,575
2417,provaspoliedro,poliedro.matematica.sp,283
2418,provaspoliedro,poliedro.mauro.oto,185
2419,provaspoliedro,poliedro.maysa.laurindo,1213
2420,provaspoliedro,poliedro.milena.teixeira2,357
2421,provaspoliedro,poliedro.murilo.medici,366
2422,provaspoliedro,poliedro.natalia.crosariol,121
2423,provaspoliedro,poliedro.natalia.maria,3667
2424,provaspoliedro,poliedro.natalia.moraes,1085
2425,provaspoliedro,poliedro.natanael.soares,1
2426,provaspoliedro,poliedro.natasha.ribeiro,2190
2427,provaspoliedro,poliedro.patricia.alves,4010
2428,provaspoliedro,poliedro.paulo.horacio,663
2429,provaspoliedro,poliedro.pedro.henrique,18
2430,provaspoliedro,poliedro.pedro.roberto,786
2431,provaspoliedro,poliedro.pietro.enrico,54
2432,provaspoliedro,poliedro.priscila.terlizzi,103
2433,provaspoliedro,poliedro.quimica.sp,151
2434,provaspoliedro,poliedro.rafael.saranholi,1868
2435,provaspoliedro,poliedro.rafaella.franchin,611
2436,provaspoliedro,poliedro.raissa.shiraishi,327
2437,provaspoliedro,poliedro.raphael.augusto,1279
2438,provaspoliedro,poliedro.regiane.alves,2102
2439,provaspoliedro,poliedro.ricardo.bezerra,406
2440,provaspoliedro,poliedro.robson.alves,83
2441,provaspoliedro,poliedro.rodolfo.salvador,2495
2442,provaspoliedro,poliedro.rodolpho.desidera,2
2443,provaspoliedro,poliedro.rolver.bernardes,431
2444,provaspoliedro,poliedro.roni.gasolla,14
2445,provaspoliedro,poliedro.salma.helena,185
2446,provaspoliedro,poliedro.samara.leal,204
2447,provaspoliedro,poliedro.saulo.paula,818
2448,provaspoliedro,poliedro.shelton.aguiar,51
2449,provaspoliedro,poliedro.silvia.helena,4436
2450,provaspoliedro,poliedro.talita.cristina,490
2451,provaspoliedro,poliedro.thais.djenane,826
2452,provaspoliedro,poliedro.thais.pereira,43
2453,provaspoliedro,poliedro.thatiane.cristine,2
2454,provaspoliedro,poliedro.thiago.bernini,2
2455,provaspoliedro,poliedro.thiago.cardoso,2534
2456,provaspoliedro,poliedro.thiago.laet,1404
2457,provaspoliedro,poliedro.thiago.pavan,593
2458,provaspoliedro,poliedro.tiago.santos,107
2459,provaspoliedro,poliedro.tiago.souza,1
2460,provaspoliedro,poliedro.william.oliveira,2073
2461,provaspoliedro,ricardo.oliveira,606
2462,provaspoliedro,rodolfo.corretor,288
2463,provaspoliedro,rodrigo.nardi,851
2464,provaspoliedro,thiago.malaguetta,586
2465,provaspoliedro,vanessa.corretor,6
2466,provaspoliedro,vinicius.zambom,1484
2467,psantagema,207,284
2468,psantagema,MaestraKarla,2
2469,psantagema,adrianoalcp,27
2470,psantagema,amarsilverio,126
2471,psantagema,educ.moliveira,138
2472,psantagema,elainis5,1479
2473,psantagema,fcampos,1483
2474,psantagema,irma.jaqueline,159
2475,psantagema,joycedamasio,175
2476,psantagema,julianatosato,158
2477,psantagema,larimartins,1449
2478,psantagema,lrusso,73
2479,psantagema,nastos,80
2480,psantagema,rafarbs,21
2481,raimundoalves,eduprof.leidinha.rodrigues,1
2482,sagradafamilia,sas880899,11
2483,santoamerico,sas1104256,1
2484,santoamerico,sas1226402,1
2485,santoamerico,sas1230444,13
2486,santoamerico,sas1264770,119
2487,santoamerico,sas1264771,52
2488,santoamerico,sas1264772,165
2489,santoamerico,sas1264773,3360
2490,santoamerico,sas1264774,314
2491,santoamerico,sas1264775,1613
2492,santoamerico,sas1264776,414
2493,santoamerico,sas1264777,427
2494,santoamerico,sas1264778,1128
2495,santoamerico,sas1264779,1047
2496,santoamerico,sas1264780,215
2497,santoamerico,sas1264782,1267
2498,santoamerico,sas1264783,661
2499,santoamerico,sas1264784,8
2500,santoamerico,sas1264785,996
2501,santoamerico,sas1264786,722
2502,santoamerico,sas1264787,209
2503,santoamerico,sas1264788,3244
2504,santoamerico,sas1264789,91
2505,santoamerico,sas1264790,903
2506,santoamerico,sas1264791,46
2507,santoamerico,sas1264793,1
2508,santoamerico,sas1264794,538
2509,santoamerico,sas1264795,1
2510,santoamerico,sas1264796,178
2511,santoamerico,sas1264797,852
2512,santoamerico,sas1264799,118
2513,santoamerico,sas1264801,467
2514,santoamerico,sas1264802,1211
2515,santoamerico,sas1264803,226
2516,santoamerico,sas1264804,1659
2517,santoamerico,sas1264805,103
2518,santoamerico,sas1264806,35
2519,santoamerico,sas1264808,18
2520,santoamerico,sas1264809,593
2521,santoamerico,sas1264810,5
2522,santoamerico,sas1264811,176
2523,santoamerico,sas1264812,1513
2524,santoamerico,sas1264813,2501
2525,santoamerico,sas1264814,3570
2526,santoamerico,sas1264816,45
2527,santoamerico,sas1264817,2618
2528,santoamerico,sas1264818,368
2529,santoamerico,sas1264819,881
2530,santoamerico,sas1264820,2
2531,santoamerico,sas1264821,59
2532,santoamerico,sas1264824,1
2533,santoamerico,sas1264825,533
2534,santoamerico,sas1264826,1181
2535,santoamerico,sas1264827,3370
2536,santoamerico,sas1274846,1051
2537,santoamerico,sas1274882,23
2538,santoamerico,sas1372279,25
2539,santoamerico,sas1506488,1415
2540,santoamerico,sas1550731,151
2541,santoamerico,sas1574551,3
2542,santoamerico,sas1575539,7
2543,santoamerico,sas1575556,197
2544,santoamericoteste,sas1207516,1
2545,santoantonio,sas.professor,1
2546,sas,prof.infantil,2
2547,sasadapt,sasprofessor,19
2548,sasadaptem,sas.professor,2
2549,sasadaptem,sasprofessor,1
2550,saseducacao,sas.professor,3
2551,senhorbonfim,eduprof.antonia.suelany.sb,36
2552,senhorbonfim,eduprof.maria.clemi.sb,4
2553,senhorbonfim,eduprof.maria.de.sb,22
2554,spdacruz,08426407897,1237
2555,spdacruz,09940136803,5103
2556,spdacruz,EducadoraGiselle,3167
2557,spdacruz,ProAle,2
2558,spdacruz,ProMarcelo,26
2559,spdacruz,adrianaglad,474
2560,spdacruz,andreaalbuquerque,230
2561,spdacruz,annabel,2611
2562,spdacruz,awelington,74
2563,spdacruz,biolog,98
2564,spdacruz,brunahsvillar,754
2565,spdacruz,brunomariano,23
2566,spdacruz,cristiane19,2121
2567,spdacruz,cristina2016,316
2568,spdacruz,cristinagarone,497
2569,spdacruz,fernandoalves,8
2570,spdacruz,herberthe,1
2571,spdacruz,idalina,976
2572,spdacruz,juliam,1133
2573,spdacruz,juvenalfilho,1055
2574,spdacruz,leandrogodoi,475
2575,spdacruz,luhsantos01,413
2576,spdacruz,mariaeugenia,759
2577,spdacruz,roseclair,3174
2578,spdacruz,teatroronaldo,59
2579,spdacruz,veneziani,1055
2580,spdacruz,viniciusfaria,144
2581,spdacruz,viniciusmagno,270
2582,spdacruz,yuribarros,60
2583,stellamarisaguaverde,aline.coelho,103
2584,stellamarisaguaverde,amanda.dallasuanna,57
2585,stellamarisaguaverde,amanda.scheffer,405
2586,stellamarisaguaverde,ana.votri,7
2587,stellamarisaguaverde,angelica.joseli,29
2588,stellamarisaguaverde,beatriz.alexandra,170
2589,stellamarisaguaverde,beatriz.garcia,491
2590,stellamarisaguaverde,dione.siegel,96
2591,stellamarisaguaverde,edna.menezes,265
2592,stellamarisaguaverde,elisangela.cipriani,215
2593,stellamarisaguaverde,gisele.oliveira,4
2594,stellamarisaguaverde,heluisa.martins,114
2595,stellamarisaguaverde,jessica.lacerda,215
2596,stellamarisaguaverde,josiane.silva,2138
2597,stellamarisaguaverde,karina.azevedo,23
2598,stellamarisaguaverde,lucas.negrao,65
2599,stellamarisaguaverde,mauricio.moura,95
2600,stellamarisaguaverde,melissa.ginez,245
2601,stellamarisaguaverde,miryelle.osadzuk,159
2602,stellamarisaguaverde,natalia.magri,224
2603,stellamarisaguaverde,nathan.rodrigues,165
2604,stellamarisaguaverde,rubia.silva,2
2605,stellamarisaguaverde,sara.silva,188
2606,stellamarisaguaverde,sheila.borba,21
2607,stellamarisaguaverde,silvana.diogo,27
2608,stellamarisaguaverde,suellen.senna,13
2609,stellamarisaguaverde,thamires.rossana,240
2610,stellamarisaguaverde,thays.silva,6
2611,stellamarisaguaverde,thiago.vinicius,82
2612,stellamarisaguaverde,vilmara.goronzi,5
2613,stellamarisjuveve,Rafael.fonseca,2
2614,stellamarisjuveve,adriane.becker,775
2615,stellamarisjuveve,alessandra.piola,499
2616,stellamarisjuveve,alexsandro.rodrigues,64
2617,stellamarisjuveve,ana.motas,36
2618,stellamarisjuveve,ana.zauer,27
2619,stellamarisjuveve,andre.santos,15
2620,stellamarisjuveve,andrele.caroline,67
2621,stellamarisjuveve,aneli.regina,4457
2622,stellamarisjuveve,angelo.ricardo,169
2623,stellamarisjuveve,anita.jane,569
2624,stellamarisjuveve,bruna.francine,1
2625,stellamarisjuveve,christiane.ribeiro,10
2626,stellamarisjuveve,cintia.lopes,255
2627,stellamarisjuveve,cristiano.berkenbroch,1
2628,stellamarisjuveve,daniele.witt,1007
2629,stellamarisjuveve,dione.siegel,22
2630,stellamarisjuveve,evelini.monte,420
2631,stellamarisjuveve,fabio.mendes,17
2632,stellamarisjuveve,fernanda.costa,526
2633,stellamarisjuveve,fernanda.felipe,121
2634,stellamarisjuveve,flavia.contin,406
2635,stellamarisjuveve,franciele.greboge,1123
2636,stellamarisjuveve,francielle.da,32
2637,stellamarisjuveve,gabriela.fernandes,446
2638,stellamarisjuveve,giovanna.mazzaro,159
2639,stellamarisjuveve,giuliana.amaral,183
2640,stellamarisjuveve,gustavo.rodrigues,3
2641,stellamarisjuveve,heluisa.martins,99
2642,stellamarisjuveve,ivete.denise,276
2643,stellamarisjuveve,jessica.faro,202
2644,stellamarisjuveve,juliana.aparecida,32
2645,stellamarisjuveve,juliana.tokarski,240
2646,stellamarisjuveve,jurema.fernandes,8
2647,stellamarisjuveve,karen.christiane,1462
2648,stellamarisjuveve,katia.burgel,347
2649,stellamarisjuveve,luana.liborio,292
2650,stellamarisjuveve,luis.carlos,5
2651,stellamarisjuveve,maicon.faccini,1
2652,stellamarisjuveve,manuella.galvao,136
2653,stellamarisjuveve,marcia.costa,80
2654,stellamarisjuveve,marilia.ianhez,468
2655,stellamarisjuveve,melissa.ginez,6
2656,stellamarisjuveve,milena.reis,46
2657,stellamarisjuveve,mozer.silveira,4
2658,stellamarisjuveve,natalia.magri,630
2659,stellamarisjuveve,nathan.rodrigues,259
2660,stellamarisjuveve,osvaldo.luis,5
2661,stellamarisjuveve,rafaela.shizuko,357
2662,stellamarisjuveve,rafaella.borsatti,791
2663,stellamarisjuveve,raul.alonso,31
2664,stellamarisjuveve,rosemari.laskos,1290
2665,stellamarisjuveve,sabrina.titon,157
2666,stellamarisjuveve,sandra.kamarovski,244
2667,stellamarisjuveve,sandra.mara,308
2668,stellamarisjuveve,siddhartha.kumar,5
2669,stellamarisjuveve,silmar.martins,3080
2670,stellamarisjuveve,stefane.barbosa,64
2671,stellamarisjuveve,thamires.rossana,2
2672,stellamarisjuveve,thays.silva,34
2673,stellamarisjuveve,thiago.vinicius,1056
2674,stellamarisjuveve,william.melo,3128
2675,stellamarisxaxim,amanda.zanatta,277
2676,stellamarisxaxim,carla.schwart,7
2677,stellamarisxaxim,daniela.teza,19
2678,stellamarisxaxim,denise.gama,364
2679,stellamarisxaxim,diego.lima,332
2680,stellamarisxaxim,edna.menezes,667
2681,stellamarisxaxim,emilia.noronha,285
2682,stellamarisxaxim,evandro.oliveira,242
2683,stellamarisxaxim,evelini.nascimento,49
2684,stellamarisxaxim,evellyn.bonoto,25
2685,stellamarisxaxim,fabio.jurachek,19
2686,stellamarisxaxim,fabio.laskavski,1
2687,stellamarisxaxim,fernanda.ramos,418
2688,stellamarisxaxim,francis.barbara,707
2689,stellamarisxaxim,francisco.teixeira,54
2690,stellamarisxaxim,giovana.natasha,365
2691,stellamarisxaxim,giovanna.valenza,19
2692,stellamarisxaxim,gisele.cristina,41
2693,stellamarisxaxim,gislaine.ferreira,1123
2694,stellamarisxaxim,gustavo.rodrigues,12
2695,stellamarisxaxim,jaqueline.christina,245
2696,stellamarisxaxim,joice.mara,146
2697,stellamarisxaxim,josiana.falco,2098
2698,stellamarisxaxim,laiane.aires,143
2699,stellamarisxaxim,marcia.alves,1142
2700,stellamarisxaxim,marcos.ramos,14
2701,stellamarisxaxim,nathan.lima,121
